bout_date,year,month,sex_cd,site_name,dive_time,success_cd,preytype_cd,prey_qty,preysize_cd,ageclass_cd,dive_num,visibility_cd,area_cd,bout_id,phylum
2011-06-19,2011,6,f,Flapjack,47,y,std,6,1b,a,1,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,39,y,std,5,1b,a,2,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,40,y,std,4,1b,a,3,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,45,y,std,15,1b,a,4,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,41,y,std,20,1b,a,5,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,42,y,std,NA,1b,a,6,un,GLBA,20110619NLL3,Echinodermata
2011-06-19,2011,6,f,Flapjack,35,n,,NA,,a,7,un,GLBA,20110619NLL3,NA
2011-06-19,2011,6,f,Flapjack,62,y,sag,2,2b,a,1,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,67,y,cla,2,2b,a,2,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,44,y,sag,1,1c,a,3,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,44,y,sag,1,2b,a,3,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,53,y,cla,1,1c,a,4,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,53,y,sag,1,2a,a,4,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,63,n,,NA,,a,5,un,GLBA,20110619NLL8,NA
2011-06-19,2011,6,f,Flapjack,28,y,sag,1,1c,a,6,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,28,y,sag,1,2c,a,6,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,58,y,sag,2,1c,a,7,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,59,y,sag,3,1c,a,8,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,65,y,sag,2,1c,a,9,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,34,y,sag,1,1c,a,10,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,26,y,sag,1,1c,a,11,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,46,y,sag,1,1c,a,12,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,50,y,sag,2,1c,a,13,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,49,y,sag,2,1c,a,14,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,53,y,sag,2,1c,a,15,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,55,y,sag,1,1c,a,16,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,55,y,sag,1,2c,a,16,un,GLBA,20110619NLL8,Mollusca
2011-06-19,2011,6,f,Flapjack,51,y,std,4,1a,a,1,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,51,y,std,8,1b,a,1,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,NA,y,std,12,1a,a,2,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,51,y,std,10,1a,a,3,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,51,y,std,5,1b,a,3,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,49,y,std,8,1a,a,4,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,58,y,std,7,1a,a,5,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,58,y,std,2,1b,a,5,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,50,y,mas,1,1c,a,6,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,50,y,std,5,1a,a,6,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,48,y,sag,1,2a,a,7,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,59,y,std,7,1a,a,8,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,58,y,cla,1,1b,a,9,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,58,y,std,5,1a,a,9,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,74,n,,NA,,a,10,un,GLBA,20110619TMT1,NA
2011-06-19,2011,6,f,Flapjack,57,y,std,9,1a,a,11,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,67,y,cla,1,1b,a,12,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,67,y,std,7,1a,a,12,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,66,y,sos,3,1b,a,13,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,67,y,std,7,1a,a,14,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,67,y,std,2,1b,a,14,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,53,y,cla,1,1b,a,15,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,53,y,std,15,1a,a,15,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,55,y,seg,1,2a,a,16,un,GLBA,20110619TMT1,Mollusca
2011-06-19,2011,6,f,Flapjack,55,y,std,15,1a,a,16,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,54,y,std,12,1a,a,17,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,48,y,std,5,1a,a,18,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,57,y,std,9,1a,a,19,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,57,y,std,1,1b,a,19,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,48,y,std,7,1a,a,20,un,GLBA,20110619TMT1,Echinodermata
2011-06-19,2011,6,f,Flapjack,100,y,cla,3,1b,a,1,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,87,y,cla,1,1b,a,2,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,87,y,std,5,1a,a,2,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,88,y,std,3,1a,a,3,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,88,y,std,2,1b,a,3,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,88,y,std,5,1a,a,4,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,88,y,std,1,1b,a,4,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,72,y,std,5,1a,a,6,un,GLBA,20110619TMT2,Echinodermata
2011-06-19,2011,6,f,Flapjack,NA,y,seg,1,2a,a,7,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,95,y,sca,5,1c,a,8,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,67,y,cla,1,1c,a,9,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,67,y,mas,1,1b,a,9,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,67,y,seg,1,1c,a,9,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,91,y,cla,1,1b,a,11,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,f,Flapjack,66,y,seg,1,2a,a,12,un,GLBA,20110619TMT2,Mollusca
2011-06-19,2011,6,m,Flapjack,72,y,std,6,1a,a,1,un,GLBA,20110619TMT3,Echinodermata
2011-06-19,2011,6,m,Flapjack,72,y,std,1,1b,a,1,un,GLBA,20110619TMT3,Echinodermata
2011-06-19,2011,6,m,Flapjack,70,y,std,5,1a,a,2,un,GLBA,20110619TMT3,Echinodermata
2011-06-19,2011,6,m,Flapjack,33,n,,NA,,a,3,un,GLBA,20110619TMT3,NA
2011-06-19,2011,6,f,Flapjack,85,y,std,3,1a,s,1,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,43,n,,NA,,s,2,un,GLBA,20110619TMT4,NA
2011-06-19,2011,6,f,Flapjack,62,y,std,2,1b,s,3,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,82,y,cla,2,1a,s,4,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,89,y,std,8,1b,s,6,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,71,y,cla,1,1b,s,7,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,71,y,cla,1,1b,s,7,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,73,y,cra,1,1b,s,8,un,GLBA,20110619TMT4,Arthropoda
2011-06-19,2011,6,f,Flapjack,73,y,std,1,1c,s,8,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,92,y,cla,1,1b,s,9,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,70,y,sag,1,1c,s,10,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,70,y,sag,1,2a,s,10,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,89,y,cla,1,1b,s,11,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,89,y,std,2,1a,s,11,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,89,y,std,1,1c,s,11,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,98,y,sag,1,1b,s,12,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,98,y,std,2,1c,s,12,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,79,y,mom,1,2a,s,14,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,76,y,chi,1,1c,s,15,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,92,n,,NA,,s,17,un,GLBA,20110619TMT4,NA
2011-06-19,2011,6,f,Flapjack,83,y,std,2,1b,s,18,un,GLBA,20110619TMT4,Echinodermata
2011-06-19,2011,6,f,Flapjack,81,y,cla,1,2a,s,19,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,91,y,cla,2,1b,s,20,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,91,y,mas,1,1b,s,20,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,f,Flapjack,91,y,myt,1,1b,s,20,un,GLBA,20110619TMT4,Mollusca
2011-06-19,2011,6,m,Flapjack,69,y,cla,1,1b,s,1,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,69,y,myt,1,2a,s,1,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,83,y,cla,2,1b,s,2,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,83,y,myt,1,1c,s,2,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,97,y,cla,1,2a,s,3,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,103,y,cla,2,1b,s,4,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,103,y,cla,1,1c,s,4,un,GLBA,20110619TMT5,Mollusca
2011-06-19,2011,6,m,Flapjack,98,y,cla,4,1c,s,1,un,GLBA,20110619TMT6,Mollusca
2011-06-19,2011,6,m,Flapjack,76,y,myt,2,1c,s,2,un,GLBA,20110619TMT6,Mollusca
2011-06-19,2011,6,m,Flapjack,94,y,cla,1,1c,s,3,un,GLBA,20110619TMT6,Mollusca
2011-06-19,2011,6,m,Flapjack,94,y,sag,1,2a,s,3,un,GLBA,20110619TMT6,Mollusca
2011-06-19,2011,6,m,Flapjack,84,y,cla,3,1c,s,4,un,GLBA,20110619TMT6,Mollusca
2011-06-19,2011,6,m,Flapjack,50,y,myt,3,1c,s,1,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,78,y,cla,2,1c,s,2,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,78,y,myt,1,1c,s,2,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,78,y,sag,1,2a,s,2,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,87,y,sag,2,2a,s,3,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,88,y,sta,1,2a,s,4,un,GLBA,20110619TMT7,Echinodermata
2011-06-19,2011,6,m,Flapjack,96,y,cla,3,1c,s,5,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,95,y,cla,1,1b,s,6,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,95,y,std,2,1b,s,6,un,GLBA,20110619TMT7,Echinodermata
2011-06-19,2011,6,m,Flapjack,95,y,wor,1,1c,s,6,un,GLBA,20110619TMT7,Annelida
2011-06-19,2011,6,m,Flapjack,99,y,std,2,1b,s,7,un,GLBA,20110619TMT7,Echinodermata
2011-06-19,2011,6,m,Flapjack,103,y,myt,1,1c,s,8,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,103,y,myt,1,2a,s,8,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,102,y,myt,3,1c,s,9,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,106,y,myt,4,1c,s,10,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,102,y,cla,2,1c,s,11,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,102,y,myt,1,2a,s,11,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,94,y,cla,2,1b,s,12,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,94,y,sag,1,1c,s,12,un,GLBA,20110619TMT7,Mollusca
2011-06-19,2011,6,m,Flapjack,112,n,,NA,,s,13,un,GLBA,20110619TMT7,NA
2011-06-19,2011,6,f,Flapjack,29,y,std,5,1a,s,1,un,GLBA,20110619TMT8,Echinodermata
2011-06-19,2011,6,f,Flapjack,27,y,std,3,1a,s,2,un,GLBA,20110619TMT8,Echinodermata
2011-06-19,2011,6,f,Flapjack,15,y,bas,5,1a,s,3,un,GLBA,20110619TMT8,Arthropoda
2011-06-19,2011,6,f,Flapjack,20,y,std,6,1a,s,5,un,GLBA,20110619TMT8,Echinodermata
2011-06-19,2011,6,f,Flapjack,20,y,bas,10,1c,s,6,un,GLBA,20110619TMT8,Arthropoda
2011-06-19,2011,6,f,Flapjack,10,y,bas,3,1a,s,8,un,GLBA,20110619TMT8,Arthropoda
2011-06-19,2011,6,f,Flapjack,37,y,std,7,1a,s,9,un,GLBA,20110619TMT8,Echinodermata
2011-06-19,2011,6,f,Flapjack,19,y,bas,2,1a,s,11,un,GLBA,20110619TMT8,Arthropoda
2011-06-19,2011,6,f,Flapjack,19,y,std,4,1a,s,11,un,GLBA,20110619TMT8,Echinodermata
2011-06-19,2011,6,f,Flapjack,27,y,bas,10,1a,s,12,un,GLBA,20110619TMT8,Arthropoda
2011-06-19,2011,6,f,Flapjack,49,y,cla,2,1b,s,1,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,84,y,mas,2,1b,s,2,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,84,y,sag,1,1b,s,2,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,84,y,sag,1,1c,s,2,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,96,y,mas,3,1b,s,3,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,95,y,cla,2,1b,s,4,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,95,y,mas,2,1b,s,4,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,99,y,mas,1,1b,s,5,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,99,y,myt,1,2a,s,5,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,108,y,cla,4,1b,s,6,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,108,y,sca,1,1c,s,6,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,107,y,cla,1,1b,s,7,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,104,y,std,3,1a,s,9,un,GLBA,20110619TMT9,Echinodermata
2011-06-19,2011,6,f,Flapjack,104,y,cla,2,1a,s,10,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,104,y,cla,3,1b,s,10,un,GLBA,20110619TMT9,Mollusca
2011-06-19,2011,6,f,Flapjack,96,y,cla,3,1b,s,12,un,GLBA,20110619TMT9,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,48,n,,NA,,a,1,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,20,n,,NA,,a,2,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,10,n,,NA,,a,3,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,35,y,sag,1,2a,a,4,un,GLBA,20110620JAP1,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,43,y,sag,1,1c,a,6,un,GLBA,20110620JAP1,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,20,n,,NA,,a,7,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,35,y,std,2,1a,a,8,un,GLBA,20110620JAP1,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,28,y,std,4,1a,a,9,un,GLBA,20110620JAP1,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,4,n,,NA,,a,10,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,3,n,,NA,,a,11,un,GLBA,20110620JAP1,NA
2011-06-20,2011,6,f,Rush/Ripple,7,n,,NA,,s,1,un,GLBA,20110620JAP12,NA
2011-06-20,2011,6,f,Rush/Ripple,26,n,,NA,,s,2,un,GLBA,20110620JAP12,NA
2011-06-20,2011,6,f,Rush/Ripple,12,y,std,4,1b,s,3,un,GLBA,20110620JAP12,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,11,n,,NA,,s,4,un,GLBA,20110620JAP12,NA
2011-06-20,2011,6,f,Rush/Ripple,8,n,,NA,,s,5,un,GLBA,20110620JAP12,NA
2011-06-20,2011,6,f,Rush/Ripple,1,n,,NA,,s,6,un,GLBA,20110620JAP12,NA
2011-06-20,2011,6,f,Rush/Ripple,34,y,std,4,1b,s,1,un,GLBA,20110620JAP13,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,12,n,,NA,,s,2,un,GLBA,20110620JAP13,NA
2011-06-20,2011,6,f,Rush/Ripple,5,y,std,3,1b,s,3,un,GLBA,20110620JAP13,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,23,n,,NA,,s,4,un,GLBA,20110620JAP13,NA
2011-06-20,2011,6,f,Rush/Ripple,1,n,,NA,,s,5,un,GLBA,20110620JAP13,NA
2011-06-20,2011,6,f,Rush/Ripple,51,n,,NA,,s,7,un,GLBA,20110620JAP13,NA
2011-06-20,2011,6,f,Rush/Ripple,16,y,mom,1,2b,a,1,un,GLBA,20110620JAP2,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,52,n,,NA,,a,2,un,GLBA,20110620JAP2,NA
2011-06-20,2011,6,f,Rush/Ripple,10,n,,NA,,a,3,un,GLBA,20110620JAP2,NA
2011-06-20,2011,6,f,Rush/Ripple,30,y,std,6,1b,a,1,un,GLBA,20110620JAP4,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,4,n,,NA,,a,3,un,GLBA,20110620JAP4,NA
2011-06-20,2011,6,f,Rush/Ripple,46,y,sag,1,2a,a,4,un,GLBA,20110620JAP4,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,63,y,std,2,1b,a,5,un,GLBA,20110620JAP4,Echinodermata
2011-06-20,2011,6,f,Rush/Ripple,38,n,,NA,,a,6,un,GLBA,20110620JAP4,NA
2011-06-20,2011,6,f,Rush/Ripple,32,n,,NA,,a,7,un,GLBA,20110620JAP4,NA
2011-06-20,2011,6,f,Rush/Ripple,19,y,mom,2,2c,a,1,un,GLBA,20110620JAP6,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,2,x,,NA,,a,2,un,GLBA,20110620JAP6,NA
2011-06-20,2011,6,f,Rush/Ripple,33,y,mas,1,2a,a,3,un,GLBA,20110620JAP6,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,26,y,mom,1,2c,s,2,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,30,n,,NA,,s,3,un,GLBA,20110620JAP7,NA
2011-06-20,2011,6,f,Rush/Ripple,38,y,mom,1,2b,s,4,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,15,y,mom,2,2a,s,5,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,104,n,,NA,,s,6,un,GLBA,20110620JAP7,NA
2011-06-20,2011,6,f,Rush/Ripple,2,n,,NA,,s,7,un,GLBA,20110620JAP7,NA
2011-06-20,2011,6,f,Rush/Ripple,17,y,mom,1,2b,s,8,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,16,y,mom,1,2c,s,9,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,23,y,mom,2,2c,s,10,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,NA,y,mom,2,2c,s,11,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,21,n,,NA,,s,12,un,GLBA,20110620JAP7,NA
2011-06-20,2011,6,f,Rush/Ripple,30,n,,NA,,s,13,un,GLBA,20110620JAP7,NA
2011-06-20,2011,6,f,Rush/Ripple,104,y,mom,2,2c,s,14,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,12,y,mom,1,2a,s,15,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,NA,y,mom,3,2a,s,16,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,57,y,mom,1,2b,s,17,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,31,y,mom,1,2c,s,18,un,GLBA,20110620JAP7,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,59,y,mom,3,2a,a,1,un,GLBA,20110620JAP8,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,53,y,cra,1,2b,a,2,un,GLBA,20110620JAP8,Arthropoda
2011-06-20,2011,6,f,Rush/Ripple,53,y,mom,1,2b,a,2,un,GLBA,20110620JAP8,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,22,u,,NA,,a,3,un,GLBA,20110620JAP8,NA
2011-06-20,2011,6,f,Rush/Ripple,3,x,,NA,,a,4,un,GLBA,20110620JAP8,NA
2011-06-20,2011,6,f,Rush/Ripple,44,y,mom,1,2b,a,5,un,GLBA,20110620JAP8,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,41,y,mom,1,2b,a,6,un,GLBA,20110620JAP8,Mollusca
2011-06-20,2011,6,f,Rush/Ripple,17,n,,NA,,a,7,un,GLBA,20110620JAP8,NA
2011-06-20,2011,6,m,Rush/Ripple,113,y,mom,3,3a,a,1,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,99,y,mom,2,2c,a,2,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,99,y,mom,2,3b,a,2,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,101,y,mom,4,3a,a,3,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,106,y,mom,3,2c,a,4,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,106,y,mom,2,3a,a,4,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,126,y,mom,3,3a,a,5,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,96,y,mom,3,2c,a,6,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,96,y,mom,1,3a,a,6,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,5,c,mom,3,2c,a,7,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,5,c,mom,1,3a,a,7,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,87,y,mom,1,3a,a,8,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,87,y,mom,2,3b,a,8,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,108,y,mom,1,2b,a,9,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,108,y,mom,2,2c,a,9,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,108,y,mom,1,3b,a,9,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,88,y,mom,1,2b,a,10,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,88,y,mom,2,2c,a,10,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,88,y,mom,2,3b,a,10,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,90,y,mom,3,2c,a,11,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,90,y,mom,2,3b,a,11,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,86,y,mom,2,2c,a,12,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,86,y,mom,1,3a,a,12,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,86,y,mom,2,3b,a,12,un,GLBA,20110620NLL4,Mollusca
2011-06-20,2011,6,m,Rush/Ripple,86,y,mom,3,2c,a,13,un,GLBA,20110620NLL4,Mollusca
